ID,Name_lang,HordeName_lang,Charges,Effect_0,Effect_1,Effect_2,EffectPointsMin_0,EffectPointsMin_1,EffectPointsMin_2,EffectPointsMax_0,EffectPointsMax_1,EffectPointsMax_2,EffectArg_0,EffectArg_1,EffectArg_2,ItemVisual,Flags,EffectScalingPoints_0,EffectScalingPoints_1,EffectScalingPoints_2,ScalingClass,Field_4_4_0_53750_011,GemItemID,Condition_ID,RequiredSkillID,RequiredSkillRank,MinLevel,Field_4_4_0_53750_017,Field_4_4_0_53750_018,ItemLevel,Field_4_4_0_53750_020,Field_4_4_0_53750_021
95,"+5 intelecto",,0,5,0,0,5,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,"+6 intelecto",,0,5,0,0,6,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,"+7 intelecto",,0,5,0,0,7,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,"+4 espíritu",,0,5,0,0,4,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,"+5 espíritu",,0,5,0,0,5,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,"+6 espíritu",,0,5,0,0,6,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,"+7 espíritu",,0,5,0,0,7,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,"+4 aguante",,0,5,0,0,4,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,"+5 aguante",,0,5,0,0,5,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,"+6 aguante",,0,5,0,0,6,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,"+7 aguante",,0,5,0,0,7,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,"+4 fuerza",,0,5,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,"+5 fuerza",,0,5,0,0,5,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,"+6 fuerza",,0,5,0,0,6,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,"+7 fuerza",,0,5,0,0,7,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,"+1 índice de esquivar",,0,5,0,0,1,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,"+2 índice de esquivar",,0,5,0,0,2,0,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,"+3 índice de esquivar",,0,5,0,0,3,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,"+4 índice de esquivar",,0,5,0,0,4,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,"+5 índice de esquivar",,0,5,0,0,5,0,0,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,"+6 índice de esquivar",,0,5,0,0,6,0,0,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,"+7 índice de esquivar",,0,5,0,0,7,0,0,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,"+4 daño",,0,2,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,"+5 daño",,0,2,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,"+6 daño",,0,2,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,"+7 daño",,0,2,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,"+20 armadura",,0,4,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,"+24 armadura",,0,4,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,"+28 armadura",,0,4,0,0,28,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,"Tótem Lengua de Fuego 1",,0,1,0,0,100,0,0,100,0,0,8253,0,0,32,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
125,"+1 habilidad con espadas",,0,3,0,0,0,0,0,0,0,0,7520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,"+2 habilidad con espadas",,0,3,0,0,0,0,0,0,0,0,7522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,"+3 habilidad con espadas",,0,3,0,0,0,0,0,0,0,0,7523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,"+9 espíritu",,0,5,0,0,9,0,0,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,"+4 habilidad con espadas",,0,3,0,0,0,0,0,0,0,0,7524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,"+5 habilidad con espadas",,0,3,0,0,0,0,0,0,0,0,7525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,"+6 habilidad con espadas",,0,3,0,0,0,0,0,0,0,0,7526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,"+7 habilidad con espadas",,0,3,0,0,0,0,0,0,0,0,7527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,"+1 habilidad con espadas 2M",,0,3,0,0,0,0,0,0,0,0,7529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,"+2 habilidad con espadas 2M",,0,3,0,0,0,0,0,0,0,0,7561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,"+3 habilidad con espadas 2M",,0,3,0,0,0,0,0,0,0,0,7562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,"+4 habilidad con espadas 2M",,0,3,0,0,0,0,0,0,0,0,7563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,"+5 habilidad con espadas 2M",,0,3,0,0,0,0,0,0,0,0,7564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,"+6 habilidad con espadas 2M",,0,3,0,0,0,0,0,0,0,0,7565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,"+7 habilidad con espadas 2M",,0,3,0,0,0,0,0,0,0,0,7566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,"+1 habilidad con mazas",,0,3,0,0,0,0,0,0,0,0,7532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,"+2 habilidad con mazas",,0,3,0,0,0,0,0,0,0,0,7543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,"+3 habilidad con mazas",,0,3,0,0,0,0,0,0,0,0,7544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,"+4 habilidad con mazas",,0,3,0,0,0,0,0,0,0,0,7545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,"+5 habilidad con mazas",,0,3,0,0,0,0,0,0,0,0,7546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,"+6 habilidad con mazas",,0,3,0,0,0,0,0,0,0,0,7547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,"+7 habilidad con mazas",,0,3,0,0,0,0,0,0,0,0,7548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,"+1 habilidad con mazas 2M",,0,3,0,0,0,0,0,0,0,0,7533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,"+2 habilidad con mazas 2M",,0,3,0,0,0,0,0,0,0,0,7555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,"+3 habilidad con mazas 2M",,0,3,0,0,0,0,0,0,0,0,7556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,"+4 habilidad con mazas 2M",,0,3,0,0,0,0,0,0,0,0,7557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,"+5 habilidad con mazas 2M",,0,3,0,0,0,0,0,0,0,0,7558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,"+6 habilidad con mazas 2M",,0,3,0,0,0,0,0,0,0,0,7559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,"+7 habilidad con mazas 2M",,0,3,0,0,0,0,0,0,0,0,7560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,"+1 habilidad con hachas",,0,3,0,0,0,0,0,0,0,0,7530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,"+2 habilidad con hachas",,0,3,0,0,0,0,0,0,0,0,7537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,"+3 habilidad con hachas",,0,3,0,0,0,0,0,0,0,0,7538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,"+4 habilidad con hachas",,0,3,0,0,0,0,0,0,0,0,7539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,"+5 habilidad con hachas",,0,3,0,0,0,0,0,0,0,0,7540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,"+6 habilidad con hachas",,0,3,0,0,0,0,0,0,0,0,7541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,"+7 habilidad con hachas",,0,3,0,0,0,0,0,0,0,0,7542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,"+1 habilidad con hachas 2M",,0,3,0,0,0,0,0,0,0,0,7549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,"+2 habilidad con hachas 2M",,0,3,0,0,0,0,0,0,0,0,7531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,"+3 habilidad con hachas 2M",,0,3,0,0,0,0,0,0,0,0,7550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,"+4 habilidad con hachas 2M",,0,3,0,0,0,0,0,0,0,0,7551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,"+5 habilidad con hachas 2M",,0,3,0,0,0,0,0,0,0,0,7552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,"+6 habilidad con hachas 2M",,0,3,0,0,0,0,0,0,0,0,7553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,"+7 habilidad con hachas 2M",,0,3,0,0,0,0,0,0,0,0,7554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,"+1 habilidad con dagas",,0,3,0,0,0,0,0,0,0,0,7534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,"+2 habilidad con dagas",,0,3,0,0,0,0,0,0,0,0,7573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,"+3 habilidad con dagas",,0,3,0,0,0,0,0,0,0,0,7574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,"+4 habilidad con dagas",,0,3,0,0,0,0,0,0,0,0,7575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,"+5 habilidad con dagas",,0,3,0,0,0,0,0,0,0,0,7576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,"+6 habilidad con dagas",,0,3,0,0,0,0,0,0,0,0,7577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,"+7 habilidad con dagas",,0,3,0,0,0,0,0,0,0,0,7578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,"+1 habilidad con armas de fuego",,0,3,0,0,0,0,0,0,0,0,7536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,"+2 habilidad con armas de fuego",,0,3,0,0,0,0,0,0,0,0,7579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,"+3 habilidad con armas de fuego",,0,3,0,0,0,0,0,0,0,0,7580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,"+4 habilidad con armas de fuego",,0,3,0,0,0,0,0,0,0,0,7581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,"+5 habilidad con armas de fuego",,0,3,0,0,0,0,0,0,0,0,7582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,"+6 habilidad con armas de fuego",,0,3,0,0,0,0,0,0,0,0,7583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,"+7 habilidad con armas de fuego",,0,3,0,0,0,0,0,0,0,0,7584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,"+1 habilidad con arcos",,0,3,0,0,0,0,0,0,0,0,7535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,"+2 habilidad con arcos",,0,3,0,0,0,0,0,0,0,0,7567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,"+3 habilidad con arcos",,0,3,0,0,0,0,0,0,0,0,7568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,"+4 habilidad con arcos",,0,3,0,0,0,0,0,0,0,0,7569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,"+5 habilidad con arcos",,0,3,0,0,0,0,0,0,0,0,7570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,"+6 habilidad con arcos",,0,3,0,0,0,0,0,0,0,0,7571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,"+7 habilidad con arcos",,0,3,0,0,0,0,0,0,0,0,7572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,"+2 matanza de bestias",,0,3,0,0,0,0,0,0,0,0,7590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,"+4 matanza de bestias",,0,3,0,0,0,0,0,0,0,0,7591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,"+6 matanza de bestias",,0,3,0,0,0,0,0,0,0,0,7592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,"+8 matanza de bestias",,0,3,0,0,0,0,0,0,0,0,7593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,"+10 matanza de bestias",,0,3,0,0,0,0,0,0,0,0,7594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,"+12 matanza de bestias",,0,3,0,0,0,0,0,0,0,0,7595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,"+14 matanza de bestias",,0,3,0,0,0,0,0,0,0,0,7596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
