ID,Name_lang,HordeName_lang,Charges,Effect_0,Effect_1,Effect_2,EffectPointsMin_0,EffectPointsMin_1,EffectPointsMin_2,EffectPointsMax_0,EffectPointsMax_1,EffectPointsMax_2,EffectArg_0,EffectArg_1,EffectArg_2,ItemVisual,Flags,EffectScalingPoints_0,EffectScalingPoints_1,EffectScalingPoints_2,ScalingClass,Field_4_4_0_53750_011,GemItemID,Condition_ID,RequiredSkillID,RequiredSkillRank,MinLevel,Field_4_4_0_53750_017,Field_4_4_0_53750_018,ItemLevel,Field_4_4_0_53750_020,Field_4_4_0_53750_021
82,"+1 Esprit",,0,5,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,"+2 Esprit",,0,5,0,0,2,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,"+3 Esprit",,0,5,0,0,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,"+3 Armure",,0,4,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,"+8 Armure",,0,4,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,"+12 Armure",,0,4,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,"+16 Armure",,0,4,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,"+4 Agilité",,0,5,0,0,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,"+5 Agilité",,0,5,0,0,5,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,"+6 Agilité",,0,5,0,0,6,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,"+7 Agilité",,0,5,0,0,7,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,"+4 Intelligence",,0,5,0,0,4,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,"+5 Intelligence",,0,5,0,0,5,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,"+6 Intelligence",,0,5,0,0,6,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,"+7 Intelligence",,0,5,0,0,7,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,"+4 Esprit",,0,5,0,0,4,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,"+5 Esprit",,0,5,0,0,5,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,"+6 Esprit",,0,5,0,0,6,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,"+7 Esprit",,0,5,0,0,7,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,"+4 Endurance",,0,5,0,0,4,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,"+5 Endurance",,0,5,0,0,5,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,"+6 Endurance",,0,5,0,0,6,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,"+7 Endurance",,0,5,0,0,7,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,"+4 Force",,0,5,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,"+5 Force",,0,5,0,0,5,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,"+6 Force",,0,5,0,0,6,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,"+7 Force",,0,5,0,0,7,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,"+1 au score d'esquive",,0,5,0,0,1,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,"+2 au score d'esquive",,0,5,0,0,2,0,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,"+3 au score d'esquive",,0,5,0,0,3,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,"+4 au score d'esquive",,0,5,0,0,4,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,"+5 au score d'esquive",,0,5,0,0,5,0,0,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,"+6 au score d'esquive",,0,5,0,0,6,0,0,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,"+7 au score d'esquive",,0,5,0,0,7,0,0,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,"+4 points de dégâts",,0,2,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,"+5 points de dégâts",,0,2,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,"+6 points de dégâts",,0,2,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,"+7 points de dégâts",,0,2,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,"+20 Armure",,0,4,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,"+24 Armure",,0,4,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,"+28 Armure",,0,4,0,0,28,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,"Totem Langue de feu 1",,0,1,0,0,100,0,0,100,0,0,8253,0,0,32,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
125,"+1 à la compétence Epée",,0,3,0,0,0,0,0,0,0,0,7520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,"+2 à la compétence Epée",,0,3,0,0,0,0,0,0,0,0,7522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,"+3 à la compétence Epée",,0,3,0,0,0,0,0,0,0,0,7523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,"+4 à la compétence Epée",,0,3,0,0,0,0,0,0,0,0,7524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,"+5 à la compétence Epée",,0,3,0,0,0,0,0,0,0,0,7525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,"+6 à la compétence Epée",,0,3,0,0,0,0,0,0,0,0,7526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,"+7 à la compétence Epée",,0,3,0,0,0,0,0,0,0,0,7527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,"+1 à la compétence Epée à deux mains",,0,3,0,0,0,0,0,0,0,0,7529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,"+2 à la compétence Epée à deux mains",,0,3,0,0,0,0,0,0,0,0,7561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,"+3 à la compétence Epée à deux mains",,0,3,0,0,0,0,0,0,0,0,7562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,"+4 à la compétence Epée à deux mains",,0,3,0,0,0,0,0,0,0,0,7563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,"+5 à la compétence Epée à deux mains",,0,3,0,0,0,0,0,0,0,0,7564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,"+6 à la compétence Epée à deux mains",,0,3,0,0,0,0,0,0,0,0,7565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,"+7 à la compétence Epée à deux mains",,0,3,0,0,0,0,0,0,0,0,7566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,"+1 à la compétence Masse",,0,3,0,0,0,0,0,0,0,0,7532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,"+2 à la compétence Masse",,0,3,0,0,0,0,0,0,0,0,7543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,"+3 à la compétence Masse",,0,3,0,0,0,0,0,0,0,0,7544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,"+4 à la compétence Masse",,0,3,0,0,0,0,0,0,0,0,7545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,"+5 à la compétence Masse",,0,3,0,0,0,0,0,0,0,0,7546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,"+6 à la compétence Masse",,0,3,0,0,0,0,0,0,0,0,7547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,"+7 à la compétence Masse",,0,3,0,0,0,0,0,0,0,0,7548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,"+1 à la compétence Masse à deux mains",,0,3,0,0,0,0,0,0,0,0,7533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,"+2 à la compétence Masse à deux mains",,0,3,0,0,0,0,0,0,0,0,7555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,"+3 à la compétence Masse à deux mains",,0,3,0,0,0,0,0,0,0,0,7556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,"+4 à la compétence Masse à deux mains",,0,3,0,0,0,0,0,0,0,0,7557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,"+5 à la compétence Masse à deux mains",,0,3,0,0,0,0,0,0,0,0,7558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,"+6 à la compétence Masse à deux mains",,0,3,0,0,0,0,0,0,0,0,7559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,"+7 à la compétence Masse à deux mains",,0,3,0,0,0,0,0,0,0,0,7560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,"+1 à la compétence Hache",,0,3,0,0,0,0,0,0,0,0,7530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,"+2 à la compétence Hache",,0,3,0,0,0,0,0,0,0,0,7537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,"+3 à la compétence Hache",,0,3,0,0,0,0,0,0,0,0,7538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,"+4 à la compétence Hache",,0,3,0,0,0,0,0,0,0,0,7539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,"+5 à la compétence Hache",,0,3,0,0,0,0,0,0,0,0,7540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,"+6 à la compétence Hache",,0,3,0,0,0,0,0,0,0,0,7541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,"+7 à la compétence Hache",,0,3,0,0,0,0,0,0,0,0,7542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,"+1 à la compétence Hache à deux mains",,0,3,0,0,0,0,0,0,0,0,7549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,"+2 à la compétence Hache à deux mains",,0,3,0,0,0,0,0,0,0,0,7531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,"+3 à la compétence Hache à deux mains",,0,3,0,0,0,0,0,0,0,0,7550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,"+4 à la compétence Hache à deux mains",,0,3,0,0,0,0,0,0,0,0,7551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,"+5 à la compétence Hache à deux mains",,0,3,0,0,0,0,0,0,0,0,7552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,"+6 à la compétence Hache à deux mains",,0,3,0,0,0,0,0,0,0,0,7553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,"+7 à la compétence Hache à deux mains",,0,3,0,0,0,0,0,0,0,0,7554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,"+1 à la compétence Dague",,0,3,0,0,0,0,0,0,0,0,7534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,"+2 à la compétence Dague",,0,3,0,0,0,0,0,0,0,0,7573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,"+3 à la compétence Dague",,0,3,0,0,0,0,0,0,0,0,7574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,"+4 à la compétence Dague",,0,3,0,0,0,0,0,0,0,0,7575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,"+5 à la compétence Dague",,0,3,0,0,0,0,0,0,0,0,7576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,"+6 à la compétence Dague",,0,3,0,0,0,0,0,0,0,0,7577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,"+7 à la compétence Dague",,0,3,0,0,0,0,0,0,0,0,7578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,"+1 à la compétence Arme à feu",,0,3,0,0,0,0,0,0,0,0,7536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,"+2 à la compétence Arme à feu",,0,3,0,0,0,0,0,0,0,0,7579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,"+3 à la compétence Arme à feu",,0,3,0,0,0,0,0,0,0,0,7580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,"+4 à la compétence Arme à feu",,0,3,0,0,0,0,0,0,0,0,7581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,"+5 à la compétence Arme à feu",,0,3,0,0,0,0,0,0,0,0,7582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,"+6 à la compétence Arme à feu",,0,3,0,0,0,0,0,0,0,0,7583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,"+7 à la compétence Arme à feu",,0,3,0,0,0,0,0,0,0,0,7584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,"+1 à la compétence Arc",,0,3,0,0,0,0,0,0,0,0,7535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,"+2 à la compétence Arc",,0,3,0,0,0,0,0,0,0,0,7567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,"+3 à la compétence Arc",,0,3,0,0,0,0,0,0,0,0,7568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,"+4 à la compétence Arc",,0,3,0,0,0,0,0,0,0,0,7569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,"+5 à la compétence Arc",,0,3,0,0,0,0,0,0,0,0,7570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,"+6 à la compétence Arc",,0,3,0,0,0,0,0,0,0,0,7571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,"+7 à la compétence Arc",,0,3,0,0,0,0,0,0,0,0,7572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,"+2 (Bêtes)",,0,3,0,0,0,0,0,0,0,0,7590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,"+4 (Bêtes)",,0,3,0,0,0,0,0,0,0,0,7591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,"+6 (Bêtes)",,0,3,0,0,0,0,0,0,0,0,7592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,"+8 (Bêtes)",,0,3,0,0,0,0,0,0,0,0,7593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,"+10 (Bêtes)",,0,3,0,0,0,0,0,0,0,0,7594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,"+12 (Bêtes)",,0,3,0,0,0,0,0,0,0,0,7595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,"+14 (Bêtes)",,0,3,0,0,0,0,0,0,0,0,7596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
