ID,Name_lang,HordeName_lang,EffectArg_0,EffectArg_1,EffectArg_2,EffectScalingPoints_0,EffectScalingPoints_1,EffectScalingPoints_2,GemItemID,TransmogUnlockConditionID,TransmogCost,IconFileDataID,EffectPointsMin_0,EffectPointsMin_1,EffectPointsMin_2,ItemVisual,Flags,RequiredSkillID,RequiredSkillRank,ItemLevel,Charges,Effect_0,Effect_1,Effect_2,ScalingClass,ScalingClassRestricted,Condition_ID,MinLevel,MaxLevel
25,"Масло Тьмы",,705,0,0,0,0,0,0,0,0,0,15,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
26,"Масло льда",,205,0,0,0,0,0,0,0,0,0,10,0,0,27,0,0,0,1,0,1,0,0,0,0,0,0,0
27,Раскол,,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
28,"+4 ко всем видам сопротивления",,7438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
29,"Камнедробитель 1",,0,0,0,0,0,0,0,0,0,0,2,0,0,61,9,0,0,1,0,6,0,0,0,0,0,0,0
30,"Прицел (+1 к урону)",,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,5,0
31,"+4 к убийству животных",,7433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
32,"Прицел (+2 к урону)",,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,10,0
33,"Прицел (+3 к урону)",,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,2,0,0,0,0,0,20,0
34,"Противовес (+20 к рейтингу скорости)",,36,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
35,"Дурманящий яд",,5760,0,0,0,0,0,0,0,0,0,50,0,0,26,9,0,0,1,0,1,0,0,0,0,0,0,0
36,"Яркое пламя",,6297,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
37,"Стальная оружейная цепь",,43588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
38,"+5 к рейтингу защиты",,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
39,"Оружие заточено (+1 к урону)",,26596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
40,"Оружие заточено (+2 к урону)",,0,0,0,0,0,0,0,0,0,0,2,0,0,28,0,0,0,1,0,2,0,0,0,0,0,0,0
41,"+5 к здоровью.",,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
42,"Яд (быстродействующий, 20)",,6647,0,0,0,0,0,0,0,0,0,10,0,0,26,9,0,0,1,0,1,0,0,0,0,0,0,0
43,"Железный шип (8-12)",,9784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
44,"Поглощение (10)",,7445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
63,"Поглощение (25)",,7446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
64,"+3 к духу",,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
65,"+1 ко всем видам сопротивления",,7452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
66,"+1 к выносливости",,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
67,"+1 к урону",,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
68,"+1 к силе",,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
69,"+2 к силе",,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
70,"+3 к силе",,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
72,"+2 к выносливости",,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
73,"+3 к выносливости",,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
74,"+1 к ловкости",,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
75,"+2 к ловкости",,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
76,"+3 к ловкости",,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
77,"+2 к урону",,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
78,"+3 к урону",,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
79,"+1 к интеллекту",,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
80,"+2 к интеллекту",,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
81,"+3 к интеллекту",,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
82,"+1 к духу",,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
83,"+2 к духу",,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
85,"+3 к броне",,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0
86,"+8 к броне",,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0
87,"+12 к броне",,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0
88,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
89,"+16 к броне",,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0
90,"+4 к ловкости",,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
91,"+5 к ловкости",,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
92,"+6 к ловкости",,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
93,"+7 к ловкости",,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
94,"+4 к интеллекту",,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
95,"+5 к интеллекту",,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
96,"+6 к интеллекту",,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
97,"+7 к интеллекту",,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
98,"+4 к духу",,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
99,"+5 к духу",,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
100,"+6 к духу",,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
101,"+7 к духу",,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
102,"+4 к выносливости",,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
103,"+5 к выносливости",,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
104,"+6 к выносливости",,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
105,"+7 к выносливости",,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
106,"+4 к силе",,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
107,"+5 к силе",,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
108,"+6 к силе",,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
109,"+7 к силе",,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
110,"+1 к рейтингу защиты",,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
111,"+2 к рейтингу защиты",,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
112,"+3 к рейтингу защиты",,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
113,"+4 к рейтингу защиты",,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
115,"+6 к рейтингу защиты",,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
116,"+7 к рейтингу защиты",,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
117,"+4 к урону",,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
118,"+5 к урону",,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
119,"+6 к урону",,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
120,"+7 к урону",,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
121,"+20 к броне",,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0
122,"+24 к броне",,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0
123,"+28 к броне",,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0
124,"Тотем языка пламени 1",,8253,0,0,0,0,0,0,0,0,0,100,0,0,32,7,0,0,1,0,1,0,0,0,0,0,0,0
125,"+1 к владению мечами",,7520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
126,"+2 к владению мечами",,7522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
127,"+3 к владению мечами",,7523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
128,"+4 к владению мечами",,7524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
129,"+5 к владению мечами",,7525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
130,"+6 к владению мечами",,7526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
131,"+7 к владению мечами",,7527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
132,"+1 к владению двуручными мечами",,7529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
133,"+2 к владению двуручными мечами",,7561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
134,"+3 к владению двуручными мечами",,7562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
135,"+4 к владению двуручными мечами",,7563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
136,"+5 к владению двуручными мечами",,7564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
137,"+6 к владению двуручными мечами",,7565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
138,"+7 к владению двуручными мечами",,7566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
139,"+1 к владению дробящим оружием",,7532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
140,"+2 к владению дробящим оружием",,7543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
141,"+3 к владению дробящим оружием",,7544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
142,"+4 к владению дробящим оружием",,7545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
143,"+5 к владению дробящим оружием",,7546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
144,"+6 к владению дробящим оружием",,7547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
145,"+7 к владению дробящим оружием",,7548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
146,"+1 к владению двуручным дробящим оружием",,7533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
147,"+2 к владению двуручным дробящим оружием",,7555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
148,"+3 к владению двуручным дробящим оружием",,7556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
149,"+4 к владению двуручным дробящим оружием",,7557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
150,"+5 к владению двуручным дробящим оружием",,7558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
151,"+6 к владению двуручным дробящим оружием",,7559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
152,"+7 к владению двуручным дробящим оружием",,7560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
153,"+1 к владению топорами",,7530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
154,"+2 к владению топорами",,7537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
155,"+3 к владению топорами",,7538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
156,"+4 к владению топорами",,7539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
157,"+5 к владению топорами",,7540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
158,"+6 к владению топорами",,7541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
159,"+7 к владению топорами",,7542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
160,"+1 к владению двуручными топорами",,7549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
161,"+2 к владению двуручными топорами",,7531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
162,"+3 к владению двуручными топорами",,7550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
163,"+4 к владению двуручными топорами",,7551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
164,"+5 к владению двуручными топорами",,7552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
165,"+6 к владению двуручными топорами",,7553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
166,"+7 к владению двуручными топорами",,7554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
167,"+1 к владению кинжалами",,7534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
168,"+2 к владению кинжалами",,7573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
169,"+3 к владению кинжалами",,7574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
170,"+4 к владению кинжалами",,7575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
171,"+5 к владению кинжалами",,7576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
172,"+6 к владению кинжалами",,7577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
173,"+7 к владению кинжалами",,7578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
174,"+1 к владению огнестрельным оружием",,7536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
175,"+2 к владению огнестрельным оружием",,7579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
176,"+3 к владению огнестрельным оружием",,7580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
177,"+4 к владению огнестрельным оружием",,7581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
178,"+5 к владению огнестрельным оружием",,7582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
179,"+6 к владению огнестрельным оружием",,7583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
180,"+7 к владению огнестрельным оружием",,7584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
181,"+1 к владению луками",,7535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
182,"+2 к владению луками",,7567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
183,"+3 к владению луками",,7568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
184,"+4 к владению луками",,7569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
185,"+5 к владению луками",,7570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
186,"+6 к владению луками",,7571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
187,"+7 к владению луками",,7572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
188,"+2 к убийству животных",,7590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
189,"+4 к убийству животных",,7591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
190,"+6 к убийству животных",,7592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
191,"+8 к убийству животных",,7593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
192,"+10 к убийству животных",,7594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
193,"+12 к убийству животных",,7595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
194,"+14 к убийству животных",,7596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
195,"+14 к рейтингу критического удара",,32,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
196,"+28 к рейтингу критического удара",,32,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
197,"+42 к рейтингу критического удара",,32,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
198,"+56 к рейтингу критического удара",,32,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
199,"10% при попадании: Стрела Тьмы (10 ед. урона)",,7601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
200,"10% при попадании: Стрела Тьмы (20 ед. урона)",,7614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
201,"10% при попадании: Стрела Тьмы (30 ед. урона)",,7615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
202,"10% при попадании: Стрела Тьмы (40 ед. урона)",,7616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
203,"10% при попадании: Стрела Тьмы (50 ед. урона)",,7617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
204,"10% при попадании: Стрела Тьмы (60 ед. урона)",,7618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
205,"10% при попадании: Стрела Тьмы (70 ед. урона)",,7619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
206,"+1 к силе заклинаний",,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
207,"+2 к силе заклинаний",,45,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
208,"+4 к силе заклинаний",,45,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
209,"+5 к силе заклинаний",,45,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
210,"+6 к силе заклинаний",,9396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
211,"+7 к силе заклинаний",,45,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
212,"+8 к силе заклинаний",,45,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
213,"+1 к урону от заклинаний огня",,7683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
