ID,Name_lang,HordeName_lang,EffectArg_0,EffectArg_1,EffectArg_2,EffectScalingPoints_0,EffectScalingPoints_1,EffectScalingPoints_2,TransmogUnlockConditionID,TransmogCost,IconFileDataID,EffectPointsMin_0,EffectPointsMin_1,EffectPointsMin_2,ItemVisual,Flags,RequiredSkillID,RequiredSkillRank,ItemLevel,Charges,Effect_0,Effect_1,Effect_2,ScalingClass,ScalingClassRestricted,Condition_ID,MinLevel,MaxLevel
23,"Veneno Entorpecente II",,8692,0,0,0,0,0,0,0,0,20,0,0,26,9,0,0,1,0,1,0,0,0,0,0,0,0
24,"+5 Pontos de Mana",,7442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
25,"Óleo de Sombra",,705,0,0,0,0,0,0,0,0,15,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
26,"Óleo Gélido",,205,0,0,0,0,0,0,0,0,10,0,0,27,0,0,0,1,0,1,0,0,0,0,0,0,0
27,Partido,,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
28,"+4 Todas as resistências",,7438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
29,"Trinca-pedra 1",,0,0,0,0,0,0,0,0,0,2,0,0,61,9,0,0,1,0,6,0,0,0,0,0,0,0
30,"Mira (+1 Dano)",,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
31,"+4 Matança de Feras",,7433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
32,"Mira (+2 Dano)",,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
33,"Mira (+3 Dano)",,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
34,"Contrapeso (+20 Taxa de Aceleração)",,7217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
35,"Veneno Entorpecente",,5760,0,0,0,0,0,0,0,0,20,0,0,26,9,0,0,1,0,1,0,0,0,0,0,0,0
36,"Encantar: Labareda Abrasadora",,6297,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
37,"Corrente de Arma de Aço",,43588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
38,"+5 Taxa de Defesa",,7427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
39,"Afiada (+1 Dano)",,26596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
40,"Afiada (+2 Dano)",,26597,0,0,0,0,0,0,0,0,2,0,0,28,0,0,0,1,0,3,0,0,0,0,0,0,0
41,"+5 Pontos de Vida",,7419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
42,"Veneno (Instantâneo 20)",,6647,0,0,0,0,0,0,0,0,10,0,0,26,9,0,0,1,0,1,0,0,0,0,0,0,0
43,"Espigão de Ferro (8-12)",,9784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
44,"Absorção (10)",,7445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
63,"Absorção (25)",,7446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
64,"+3 Espírito",,7450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
65,"+1 Todas as resistências",,7452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
66,"+1 Vigor",,7455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
67,"+1 Dano",,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
68,"+1 Força",,7464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
69,"+2 Força",,7465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
70,"+3 Força",,7466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
71,"+1 Vigor",,7477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
72,"+2 Vigor",,7478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
73,"+3 Vigor",,7479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
74,"+1 Agilidade",,7471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
75,"+2 Agilidade",,7472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
76,"+3 Agilidade",,7473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
77,"+2 Dano",,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
78,"+3 Dano",,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
79,"+1 Intelecto",,7468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
80,"+2 Intelecto",,7469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
81,"+3 Intelecto",,7470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
82,"+1 Espírito",,7474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
83,"+2 Espírito",,7475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
84,"+3 Espírito",,7476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
85,"+3 Armadura",,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0
86,"+8 Armadura",,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0
87,"+12 Armadura",,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0
88,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
89,"+16 Armadura",,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0
90,"+4 Agilidade",,7490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
91,"+5 Agilidade",,7491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
92,"+6 Agilidade",,7492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
93,"+7 Agilidade",,7493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
94,"+4 Intelecto",,7494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
95,"+5 Intelecto",,7495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
96,"+6 Intelecto",,7496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
97,"+7 Intelecto",,7497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
98,"+4 Espírito",,7498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
99,"+5 Espírito",,7499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
100,"+6 Espírito",,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
101,"+7 Espírito",,7501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
102,"+4 Vigor",,7502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
103,"+5 Vigor",,7503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
104,"+6 Vigor",,7504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
105,"+7 Vigor",,7505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
106,"+4 Força",,7506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
107,"+5 Força",,7507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
108,"+6 Força",,7508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
109,"+7 Força",,7509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
110,"+1 Taxa de Defesa",,7511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
111,"+2 Taxa de Defesa",,7513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
112,"+3 Taxa de Defesa",,7514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
113,"+4 Taxa de Defesa",,7515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
114,"+5 Taxa de Defesa",,7516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
115,"+6 Taxa de Defesa",,7517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
116,"+7 Taxa de Defesa",,7518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
117,"+4 Dano",,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
118,"+5 Dano",,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
119,"+6 Dano",,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
120,"+7 Dano",,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
121,"+20 Armadura",,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0
122,"+24 Armadura",,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0
123,"+28 Armadura",,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0
124,"Totem de Labaredas 1",,8253,0,0,0,0,0,0,0,0,100,0,0,32,7,0,0,1,0,1,0,0,0,0,0,0,0
125,"+1 Perícia em Espada",,7520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
126,"+2 Perícia em Espada",,7522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
127,"+3 Perícia em Espada",,7523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
128,"+4 Perícia em Espada",,7524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
129,"+5 Perícia em Espada",,7525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
130,"+6 Perícia em Espada",,7526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
131,"+7 Perícia em Espada",,7527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
132,"+1 Perícia em Espada de Duas Mãos",,7529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
133,"+2 Perícia em Espada de Duas Mãos",,7561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
134,"+3 Perícia em Espada de Duas Mãos",,7562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
135,"+4 Perícia em Espada de Duas Mãos",,7563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
136,"+5 Perícia em Espada de Duas Mãos",,7564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
137,"+6 Perícia em Espada de Duas Mãos",,7565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
138,"+7 Perícia em Espada de Duas Mãos",,7566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
139,"+1 Perícia em Maça",,7532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
140,"+2 Perícia em Maça",,7543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
141,"+3 Perícia em Maça",,7544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
142,"+4 Perícia em Maça",,7545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
143,"+5 Perícia em Maça",,7546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
144,"+6 Perícia em Maça",,7547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
145,"+7 Perícia em Maça",,7548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
146,"+1 Perícia em Maça de Duas Mãos",,7533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
147,"+2 Perícia em Maça de Duas Mãos",,7555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
148,"+3 Perícia em Maça de Duas Mãos",,7556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
149,"+4 Perícia em Maça de Duas Mãos",,7557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
150,"+5 Perícia em Maça de Duas Mãos",,7558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
151,"+6 Perícia em Maça de Duas Mãos",,7559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
152,"+7 Perícia em Maça de Duas Mãos",,7560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
153,"+1 Perícia em Machado",,7530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
154,"+2 Perícia em Machado",,7537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
155,"+3 Perícia em Machado",,7538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
156,"+4 Perícia em Machado",,7539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
157,"+5 Perícia em Machado",,7540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
158,"+6 Perícia em Machado",,7541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
159,"+7 Perícia em Machado",,7542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
160,"+1 Perícia em Machado de Duas Mãos",,7549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
161,"+2 Perícia em Machado de Duas Mãos",,7531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
162,"+3 Perícia em Machado de Duas Mãos",,7550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
163,"+4 Perícia em Machado de Duas Mãos",,7551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
164,"+5 Perícia em Machado de Duas Mãos",,7552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
165,"+6 Perícia em Machado de Duas Mãos",,7553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
166,"+7 Perícia em Machado de Duas Mãos",,7554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
167,"+1 Perícia em Adaga",,7534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
168,"+2 Perícia em Adaga",,7573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
169,"+3 Perícia em Adaga",,7574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
170,"+4 Perícia em Adaga",,7575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
171,"+5 Perícia em Adaga",,7576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
172,"+6 Perícia em Adaga",,7577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
173,"+7 Perícia em Adaga",,7578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
174,"+1 Perícia em Arma de Fogo",,7536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
175,"+2 Perícia em Arma de Fogo",,7579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
176,"+3 Perícia em Arma de Fogo",,7580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
177,"+4 Perícia em Arma de Fogo",,7581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
178,"+5 Perícia em Arma de Fogo",,7582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
179,"+6 Perícia em Arma de Fogo",,7583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
180,"+7 Perícia em Arma de Fogo",,7584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
181,"+1 Perícia em Arco",,7535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
182,"+2 Perícia em Arco",,7567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
183,"+3 Perícia em Arco",,7568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
184,"+4 Perícia em Arco",,7569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
185,"+5 Perícia em Arco",,7570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
186,"+6 Perícia em Arco",,7571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
187,"+7 Perícia em Arco",,7572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
188,"+2 Matança de Feras",,7590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
189,"+4 Matança de Feras",,7591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
190,"+6 Matança de Feras",,7592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
191,"+8 Matança de Feras",,7593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
192,"+10 Matança de Feras",,7594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
193,"+12 Matança de Feras",,7595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
194,"+14 Matança de Feras",,7596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
195,"+14 Taxa de Acerto Crítico",,7597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
196,"+28 Taxa de Acerto Crítico",,7598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
197,"+42 Taxa de Acerto Crítico",,7599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
198,"+56 Taxa de Acerto Crítico",,7600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
199,"10% de chance ao ser acertado: Seta Sombria (10 Dano)",,7601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
356,"+9 Vigor",,9115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
200,"10% de chance ao ser acertado: Seta Sombria (20 Dano)",,7614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
201,"10% de chance ao ser acertado: Seta Sombria (30 Dano)",,7615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
202,"10% de chance ao ser acertado: Seta Sombria (40 Dano)",,7616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
203,"10% de chance ao ser acertado: Seta Sombria (50 Dano)",,7617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
204,"10% de chance ao ser acertado: Seta Sombria (60 Dano)",,7618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
205,"10% de chance ao ser acertado: Seta Sombria (70 Dano)",,7619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
206,"+2 Cura",,7675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
207,"+4 Cura",,7676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
208,"+7 Cura",,7677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
209,"+9 Cura",,7678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
210,"+11 Cura",,7679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
211,"+13 Cura",,7680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
212,"+15 Cura",,7681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
